date;Heat Flux;T1;T2;U;Analysis period (0=no, 1 = yes);U24;U2/3s;U2/3e;
2019-03-01 16:30:28;16.894115447998;22.5;15.625;2.71867128183125;1;1;1;0;
2019-03-01 16:40:28;17.6043796539307;22.5;15.625;2.71773561432824;1;1;1;0;
2019-03-01 16:50:28;19.0249061584473;22.625;15.5;2.71744548639274;1;1;1;0;
2019-03-01 17:00:28;18.9234390258789;22.5;15.5;2.71736152627246;1;1;1;0;
2019-03-01 17:10:28;19.5322360992432;22.375;15.3125;2.71764981917441;1;1;1;0;
2019-03-01 17:20:28;20.4454326629639;22.3125;15.0625;2.71827394145996;1;1;1;0;
2019-03-01 17:30:28;20.9527626037598;22.25;14.75;2.71874649699327;1;1;1;0;
2019-03-01 17:40:28;20.9527626037598;22.25;14.625;2.7189310336724;1;1;1;0;
2019-03-01 17:50:28;21.7644920349121;22.25;14.25;2.71894178919953;1;1;1;0;
2019-03-01 18:00:28;22.5762214660645;22.3125;14.0625;2.71906050476478;1;1;1;0;
2019-03-01 18:10:28;22.9820861816406;22.1875;14.0625;2.7197843689612;1;1;1;0;
2019-03-01 18:20:28;22.8806190490723;22.125;13.6875;2.71972977651514;1;1;1;0;
2019-03-01 18:30:28;22.9820861816406;22.0625;13.625;2.71975735772885;1;1;1;0;
2019-03-01 18:40:28;22.7791538238525;22;13.5625;2.71962279631628;1;1;1;0;
2019-03-01 18:50:28;23.0835514068604;21.875;15;2.72310024118596;1;1;1;0;
2019-03-01 19:00:28;23.5908832550049;21.9375;14.4375;2.72559677353105;1;1;1;0;
2019-03-01 19:10:28;24.707010269165;21.9375;14.25;2.72853761573446;1;1;1;0;
2019-03-01 19:20:28;24.4026126861572;21.875;14;2.73080749716492;1;1;1;0;
2019-03-01 19:30:28;24.4026126861572;21.875;13.4375;2.73186056899771;1;1;1;0;
2019-03-01 19:40:28;25.0114097595215;21.8125;13.5625;2.73376175365662;1;1;1;0;
2019-03-01 19:50:28;25.2143421173096;21.75;13.6875;2.73618580634713;1;1;1;0;
2019-03-01 20:00:28;24.6055450439453;21.75;13.1875;2.73707900300953;1;1;1;0;
2019-03-01 20:10:28;24.4026126861572;21.75;13.5;2.7384529070671;1;1;1;0;
2019-03-01 20:20:28;23.8952808380127;21.75;13.375;2.73917293160507;1;1;1;0;
2019-03-01 20:30:28;25.8231391906738;21.75;13.125;2.74080947288535;1;1;1;0;
2019-03-01 20:40:28;25.4172744750977;21.75;13.375;2.74263214169044;1;1;1;0;
2019-03-01 20:50:28;25.6202068328857;21.75;13.375;2.74458160628891;1;1;1;0;
2019-03-01 21:00:28;24.8084774017334;21.6875;13.625;2.74654123940975;1;1;1;0;
2019-03-01 21:10:28;25.3158073425293;21.6875;13.375;2.74834724988525;1;1;1;0;
2019-03-01 21:20:28;25.4172744750977;21.625;13.5;2.75057740517113;1;1;1;0;
2019-03-01 21:30:28;24.9099426269531;21.625;12.875;2.7511821633399;1;1;1;0;
2019-03-01 21:40:28;25.5187397003174;21.625;12.625;2.7517229151425;1;1;1;0;
2019-03-01 21:50:28;26.939266204834;21.625;12.75;2.75350750759043;1;1;1;0;
2019-03-01 22:00:28;26.22900390625;21.5;12.75;2.75501206495569;1;1;1;0;
2019-03-01 22:10:28;26.4319362640381;21.5;12.125;2.75543454540363;1;1;1;0;
2019-03-01 22:20:28;27.7509956359863;21.5;11.6875;2.75593031892872;1;1;1;0;
2019-03-01 22:30:28;29.6788520812988;21.5;11.4375;2.75727438743108;1;1;1;0;
2019-03-01 22:40:28;31.3023109436035;21.375;11.25;2.75959450585347;1;1;1;0;
2019-03-01 22:50:28;30.8964462280273;21.375;11.375;2.76184136875233;1;1;1;0;
2019-03-01 23:00:28;32.7228393554688;21.375;11.625;2.76576030768306;1;1;1;0;
2019-03-01 23:10:28;31.9111080169678;21.375;11.75;2.76931511559841;1;1;1;0;
2019-03-01 23:20:28;32.1140403747559;21.25;11.4375;2.77261266139929;1;1;1;0;
2019-03-01 23:30:28;31.809642791748;21.3125;11.5;2.77566542787785;1;1;1;0;
2019-03-01 23:40:28;33.8389663696289;21.3125;10.8125;2.77875707924771;1;1;1;0;
2019-03-01 23:50:28;31.9111080169678;21.25;10.625;2.78031804490474;1;1;1;0;
2019-03-02 00:00:28;32.1140403747559;21.25;10.5625;2.78187634415452;1;1;1;0;
2019-03-02 00:10:28;32.7228393554688;21.1875;10.5;2.78380582272254;1;1;1;0;
2019-03-02 00:20:28;32.4184379577637;21.25;10.125;2.78473348215339;1;1;1;0;
2019-03-02 00:30:28;32.7228393554688;21.125;10;2.78584157220084;1;1;1;0;
2019-03-02 00:40:28;33.0272369384766;21.125;9.9375;2.78701630780149;1;1;1;0;
2019-03-02 00:50:28;33.9404335021973;21.125;10.125;2.78907493566661;1;1;1;0;
2019-03-02 01:00:28;36.1726875305176;21.125;9.75;2.79184347116066;1;1;1;0;
2019-03-02 01:10:28;33.4331016540527;21.125;9.625;2.79266368549273;1;1;1;0;
2019-03-02 01:20:28;35.9697532653809;21.125;9.625;2.79502926528847;1;1;1;0;
2019-03-02 01:30:28;32.3169746398926;21.125;9.1875;2.79439028454161;1;1;1;0;
2019-03-02 01:40:28;35.3609580993652;21.0625;9.25;2.79581328687871;1;1;1;0;
2019-03-02 01:50:28;38.5064086914063;21.0625;8.75;2.79826505349711;1;1;1;0;
2019-03-02 02:00:28;35.5638885498047;21;8.625;2.7988225819479;1;1;1;0;
2019-03-02 02:10:28;36.6800193786621;21;8.3125;2.79951471113237;1;1;1;0;
2019-03-02 02:20:28;36.9844169616699;21;8.3125;2.8003752632637;1;1;1;0;
2019-03-02 02:30:28;37.7961463928223;21;8.125;2.80139005248435;1;1;1;0;
2019-03-02 02:40:28;38.2020111083984;20.9375;7.4375;2.80161165366963;1;1;1;0;
2019-03-02 02:50:28;37.5932121276855;20.9375;7.375;2.80138007253066;1;1;1;0;
2019-03-02 03:00:28;39.8254699707031;20.875;7.3125;2.8024228778604;1;1;1;0;
2019-03-02 03:10:28;41.854793548584;20.875;7.375;2.80469516186024;1;1;1;0;
2019-03-02 03:20:28;42.4635887145996;20.875;7.125;2.8068809466549;1;1;1;0;
2019-03-02 03:30:28;39.5210723876953;20.875;7.5;2.80798213377432;1;1;1;0;
2019-03-02 03:40:28;40.7386665344238;20.875;7.375;2.80954557734394;1;1;1;0;
2019-03-02 03:50:28;39.3181381225586;20.875;7.5;2.81049974751387;1;1;1;0;
2019-03-02 04:00:28;38.9122734069824;20.875;7.5;2.81121914030082;1;1;1;0;
2019-03-02 04:10:28;36.2741546630859;20.8125;7.75;2.8109773703159;1;1;1;0;
2019-03-02 04:20:28;38.5064086914063;20.875;7.5;2.81146537855864;1;1;1;0;
2019-03-02 04:30:28;41.854793548584;20.75;7.625;2.81410486201895;1;1;1;0;
2019-03-02 04:40:28;42.9709205627441;20.75;7.5;2.8171118881483;1;1;1;0;
2019-03-02 04:50:28;40.6371994018555;20.8125;6.6875;2.81755586267104;1;1;1;0;
2019-03-02 05:00:28;39.419605255127;20.875;7;2.81772581844353;1;1;1;0;
2019-03-02 05:10:28;40.6371994018555;20.75;6.875;2.81852351717987;1;1;1;0;
2019-03-02 05:20:28;39.6225357055664;20.75;6.6875;2.8185168625;1;1;1;0;
2019-03-02 05:30:28;39.9269371032715;20.75;7.0625;2.81920491023152;1;1;1;0;
2019-03-02 05:40:28;41.0430641174316;20.6875;6.875;2.82027032524522;1;1;1;0;
2019-03-02 05:50:28;42.1591911315918;20.625;6.625;2.82161631478239;1;1;1;0;
2019-03-02 06:00:28;41.4489288330078;20.6875;6.875;2.82285306396304;1;1;1;0;
2019-03-02 06:10:28;40.1298675537109;20.6875;6.375;2.8227180231672;1;1;1;0;
2019-03-02 06:20:28;40.4342651367188;20.75;6.75;2.8231694012193;1;1;1;0;
2019-03-02 06:30:28;39.419605255127;20.6875;6.375;2.82268655070878;1;1;1;0;
2019-03-02 06:40:28;40.0284004211426;20.75;6.25;2.82224909630881;1;1;1;0;
2019-03-02 06:50:28;38.1005439758301;20.625;6.25;2.82105793047012;1;1;1;0;
2019-03-02 07:00:28;39.419605255127;20.8125;6.4375;2.82051509437436;1;1;1;0;
2019-03-02 07:10:28;39.7240028381348;20.9375;6.625;2.82020837919901;1;1;1;0;
2019-03-02 07:20:28;39.3181381225586;21;7;2.82013049473534;1;1;1;0;
2019-03-02 07:30:28;38.3034782409668;20.875;6.75;2.81941171550141;1;1;1;0;
2019-03-02 07:40:28;36.6800193786621;20.9375;7.25;2.81852033296011;1;1;1;0;
2019-03-02 07:50:28;35.665355682373;21;7.125;2.81692505446776;1;1;1;0;
2019-03-02 08:00:28;33.3316345214844;21.0625;7.75;2.81500461208896;1;1;1;0;
2019-03-02 08:10:28;33.9404335021973;21.25;8.3125;2.81386948647595;1;1;1;0;
2019-03-02 08:20:28;30.8964462280273;21.375;8.625;2.81160193666113;1;1;1;0;
2019-03-02 08:30:28;28.7656574249268;21.4375;8.9375;2.80871387518941;1;1;1;0;
2019-03-02 08:40:28;27.6495304107666;21.375;9.5;2.80614539748723;1;1;1;0;
2019-03-02 08:50:28;25.6202068328857;21.375;9.375;2.80253839359653;1;1;1;0;
2019-03-02 09:00:28;24.6055450439453;21.375;9.875;2.79914142512938;1;1;1;0;
2019-03-02 09:10:28;22.4747543334961;21.375;9.625;2.79452477734047;1;1;1;0;
2019-03-02 09:20:28;22.7791538238525;21.5;9.9375;2.79032090692272;1;1;1;0;
2019-03-02 09:30:28;22.7791538238525;21.625;9.9375;2.7860068905683;1;1;1;0;
2019-03-02 09:40:28;20.85129737854;21.625;10.1875;2.78119887706479;1;1;1;0;
2019-03-02 09:50:28;19.7351684570313;21.5625;10.5625;2.77648146030396;1;1;1;0;
2019-03-02 10:00:28;19.7351684570313;21.625;10.875;2.77210858222997;1;1;1;0;
2019-03-02 10:10:28;19.6337032318115;21.5625;11.125;2.76810484544034;1;1;1;0;
2019-03-02 10:20:28;21.9674243927002;21.625;11;2.76491492061064;1;1;1;0;
2019-03-02 10:30:28;19.4307708740234;21.6875;11.5;2.76118711992062;1;1;1;0;
2019-03-02 10:40:28;18.8219738006592;21.875;11.375;2.75686694960346;1;1;1;0;
2019-03-02 10:50:28;16.894115447998;22.0625;11.75;2.75198808516287;1;1;1;0;
2019-03-02 11:00:28;14.6618604660034;22;12.0625;2.74664533719401;1;1;1;0;
2019-03-02 11:10:28;11.8208084106445;22;12.25;2.74037108920513;1;1;1;0;
2019-03-02 11:20:28;12.5310716629028;22.125;12.5;2.73458742817458;1;1;1;0;
2019-03-02 11:30:28;12.7340030670166;22.125;12.25;2.72865069647122;1;1;1;0;
2019-03-02 11:40:28;12.3281393051147;22.125;12.375;2.72273539724119;1;1;1;0;
2019-03-02 11:50:28;9.79148483276367;22.3125;12.9375;2.71624122589431;1;1;1;0;
2019-03-02 12:00:28;12.1252069473267;22.375;13;2.71075663453553;1;1;1;0;
2019-03-02 12:10:28;10.0958833694458;22.375;12.75;2.70420611141471;1;1;1;0;
2019-03-02 12:20:28;7.05189847946167;22.4375;13.375;2.69708417765422;1;1;1;0;
2019-03-02 12:30:28;5.63137197494507;22.4375;13.25;2.68930059942917;1;1;1;1;
2019-03-02 12:40:28;4.6167106628418;22.5625;13.75;2.68157126891644;1;1;0;1;
2019-03-02 12:50:28;3.29765033721924;22.625;14.5;2.67410654698558;1;1;0;1;
2019-03-02 13:00:28;5.52990579605103;22.625;13.75;2.66678405900512;1;1;0;1;
2019-03-02 13:10:28;6.84896612167358;22.625;14.4375;2.66077565770746;1;1;0;1;
2019-03-02 13:20:28;9.99441719055176;22.5;14.25;2.65599728490809;1;1;0;1;
2019-03-02 13:30:28;9.28415393829346;22.5;14;2.65070345154402;1;1;0;1;
2019-03-02 13:40:28;12.3281393051147;22.5;14.4375;2.64711329432186;1;1;0;1;
2019-03-02 13:50:28;11.6178760528564;22.5;13.875;2.64267670634533;1;1;0;1;
2019-03-02 14:00:28;9.79148483276367;22.5;14.4375;2.63813526983484;1;1;0;1;
2019-03-02 14:10:28;10.7046804428101;22.625;14.5625;2.63398163666555;1;1;0;1;
2019-03-02 14:20:28;10.1973495483398;22.625;14.6875;2.62978425576945;1;1;0;1;
2019-03-02 14:30:28;8.6753568649292;22.625;14.375;2.62469780383394;1;1;0;1;
2019-03-02 14:40:28;4.92110872268677;22.625;14.8125;2.61862824816683;1;1;0;1;
2019-03-02 14:50:28;6.03723669052124;22.625;15.125;2.61334598995772;1;1;0;1;
2019-03-02 15:00:28;5.42843961715698;22.5625;14.5;2.60729081106464;1;1;0;1;
2019-03-02 15:10:28;9.69001865386963;22.5;14.625;2.60310627422569;1;1;0;1;
2019-03-02 15:20:28;13.748664855957;22.5;14.5;2.60038368277672;1;1;0;1;
2019-03-02 15:30:28;13.8501310348511;22.5;14.5;2.59771672008313;1;1;0;1;
2019-03-02 15:40:28;15.980920791626;22.375;14.125;2.5956327465048;1;1;0;1;
2019-03-02 15:50:28;12.9369354248047;22.375;14.3125;2.59258691676491;1;1;0;1;
2019-03-02 16:00:28;14.8647928237915;22.3125;14.5;2.59053849092546;1;1;0;1;
2019-03-02 16:10:28;17.4014472961426;22.25;13.9375;2.58897288989888;1;1;0;1;
2019-03-02 16:20:28;20.648365020752;22.125;13.625;2.58846008606829;1;1;0;1;
2019-03-02 16:30:28;23.6923484802246;22.125;13.8125;2.58927918171866;1;1;0;1;
2019-03-02 16:40:28;24.3011455535889;22;13.5;2.59013938201755;1;1;0;1;
2019-03-02 16:50:28;23.9967479705811;22;13.25;2.5906379783204;1;1;0;1;
2019-03-02 17:00:28;25.5187397003174;21.9375;13;2.59151958606283;1;1;0;1;
2019-03-02 17:10:28;26.3304691314697;21.875;12.75;2.59251632703107;1;1;0;1;
2019-03-02 17:20:28;27.8524627685547;21.75;12.375;2.59382977471809;1;1;0;1;
2019-03-02 17:30:28;28.7656574249268;21.6875;12.1875;2.59535136651485;1;1;0;1;
2019-03-02 17:40:28;31.0993785858154;21.625;12;2.59760094022308;1;1;0;1;
2019-03-02 17:50:28;32.4184379577637;21.625;11.875;2.60019879865638;1;1;0;1;
2019-03-02 18:00:28;31.3023109436035;21.625;11.75;2.60225203264009;1;1;0;1;
2019-03-02 18:10:28;31.9111080169678;21.625;11.75;2.60451192960591;1;1;0;1;
2019-03-02 18:20:28;30.7949810028076;21.5;11.625;2.60635118515871;1;1;0;1;
2019-03-02 18:30:28;31.7081756591797;21.5;11.5;2.60838933782438;1;1;0;1;
2019-03-02 18:40:28;31.2008457183838;21.5;11.375;2.6101129169665;1;1;0;1;
2019-03-02 18:50:28;34.8536262512207;21.4375;11.0625;2.61289919106604;1;1;0;1;
2019-03-02 19:00:28;33.5345687866211;21.375;11.125;2.61531053008155;1;1;0;1;
2019-03-02 19:10:28;33.3316345214844;21.375;11;2.61751565804131;1;1;0;1;
2019-03-02 19:20:28;32.7228393554688;21.3125;11;2.61954679454536;1;1;0;1;
2019-03-02 19:30:28;32.8243026733398;21.3125;10.875;2.62148323285017;1;1;0;1;
2019-03-02 19:40:28;32.519905090332;21.25;10.75;2.62324063989496;1;1;0;1;
2019-03-02 19:50:28;34.4477615356445;21.25;10.875;2.62577605575848;1;1;0;1;
2019-03-02 20:00:28;32.3169746398926;21.25;10.875;2.62754874623013;1;1;0;1;
2019-03-02 20:10:28;32.8243026733398;21.25;10.8125;2.6294280170899;1;1;0;1;
2019-03-02 20:20:28;32.9257698059082;21.25;10.625;2.63115778050023;1;1;0;1;
2019-03-02 20:30:28;33.3316345214844;21.1875;10.5;2.63295821608387;1;1;0;1;
2019-03-02 20:40:28;32.6213722229004;21.125;10.5;2.63455759342535;1;1;0;1;
2019-03-02 20:50:28;34.3462982177734;21.125;10.375;2.63662388994887;1;1;0;1;
2019-03-02 21:00:28;33.0272369384766;21.125;10.3125;2.63816793390092;1;1;0;1;
2019-03-02 21:10:28;33.5345687866211;21.125;10.125;2.6397048276738;1;1;0;1;
2019-03-02 21:20:28;34.8536262512207;21.125;9.9375;2.64150963597957;1;1;0;1;
2019-03-02 21:30:28;35.3609580993652;21.125;9.75;2.64330475814167;1;1;0;1;
2019-03-02 21:40:28;34.1433639526367;21.125;9.875;2.64478763573993;1;1;0;1;
2019-03-02 21:50:28;34.6506958007813;21.125;9.875;2.64642942272244;1;1;0;1;
2019-03-02 22:00:28;37.8976135253906;21.0625;9.75;2.64908808900417;1;1;0;1;
2019-03-02 22:10:28;34.2448310852051;21;9.75;2.65056639612607;1;1;0;1;
2019-03-02 22:20:28;35.2594909667969;21;9.6875;2.65231509780372;1;1;0;1;
2019-03-02 22:30:28;34.7521591186523;21;9.625;2.65382839504391;1;1;0;1;
2019-03-02 22:40:28;37.1873474121094;21;9.6875;2.65618623367452;1;1;0;1;
2019-03-02 22:50:28;34.8536262512207;21;9.625;2.65770710329879;1;1;0;1;
2019-03-02 23:00:28;34.5492286682129;21;9.625;2.65911725957016;1;1;0;1;
2019-03-02 23:10:28;34.4477615356445;21;9.625;2.66048396168979;1;1;0;1;
2019-03-02 23:20:28;35.5638885498047;21;9.625;2.66220241241959;1;1;0;1;
2019-03-02 23:30:28;33.8389663696289;20.9375;9.5;2.66329733794023;1;1;0;1;
2019-03-02 23:40:28;35.7668228149414;20.8125;9.5;2.66511178205359;1;1;0;1;
2019-03-02 23:50:28;36.9844169616699;20.875;9.5;2.66725002231035;1;1;0;1;
2019-03-03 00:00:28;35.1580238342285;20.875;9.5;2.66878924474685;1;1;0;1;
2019-03-03 00:10:28;34.2448310852051;20.875;9.5625;2.67007975970913;1;1;0;1;
2019-03-03 00:20:28;33.5345687866211;20.9375;9.375;2.67092394581866;1;1;0;1;
2019-03-03 00:30:28;34.1433639526367;20.875;9.5;2.67211265757832;1;1;0;1;
2019-03-03 00:40:28;33.230167388916;20.875;9.5;2.67300530659616;1;1;0;1;
2019-03-03 00:50:28;35.2594909667969;20.875;9.5;2.67452829688282;1;1;0;1;
2019-03-03 01:00:28;32.1140403747559;20.875;9.625;2.67516160518877;1;1;0;1;
2019-03-03 01:10:28;32.9257698059082;20.875;9.75;2.67614759531926;1;1;0;1;
2019-03-03 01:20:28;31.809642791748;20.875;9.6875;2.6767282804296;1;1;0;1;
2019-03-03 01:30:28;33.230167388916;20.875;9.5;2.67758913302627;1;1;0;1;
2019-03-03 01:40:28;32.2155075073242;20.8125;9.3125;2.6780279113923;1;1;0;1;
2019-03-03 01:50:28;35.1580238342285;20.75;9.125;2.67926466720654;1;1;0;1;
2019-03-03 02:00:28;36.8829498291016;20.875;9.125;2.68091804645032;1;1;0;1;
2019-03-03 02:10:28;36.1726875305176;20.8125;9.125;2.68239408155968;1;1;0;1;
2019-03-03 02:20:28;34.7521591186523;20.75;9;2.6833769382954;1;1;0;1;
2019-03-03 02:30:28;34.1433639526367;20.75;9.25;2.68437166613693;1;1;0;1;
2019-03-03 02:40:28;33.6360321044922;20.75;9.125;2.68510507964147;1;1;0;1;
2019-03-03 02:50:28;33.230167388916;20.75;8.8125;2.68545892883729;1;1;0;1;
2019-03-03 03:00:28;33.4331016540527;20.75;8.75;2.6858207549071;1;1;0;1;
2019-03-03 03:10:28;34.7521591186523;20.75;8.4375;2.68632316842245;1;1;0;1;
2019-03-03 03:20:28;34.7521591186523;20.75;8.375;2.68677195657285;1;1;0;1;
2019-03-03 03:30:28;36.9844169616699;20.75;8.625;2.68807809137459;1;1;0;1;
2019-03-03 03:40:28;34.2448310852051;20.75;9;2.68886363904584;1;1;0;1;
2019-03-03 03:50:28;33.4331016540527;20.75;9.0625;2.68945432637501;1;1;0;1;
2019-03-03 04:00:28;33.4331016540527;20.75;8.875;2.68989303489233;1;1;0;1;
2019-03-03 04:10:28;35.2594909667969;20.75;8.5;2.69056760695862;1;1;0;1;
2019-03-03 04:20:28;36.7814826965332;20.625;7.9375;2.69133769228485;1;1;0;1;
2019-03-03 04:30:28;38.1005439758301;20.5625;7.9375;2.69253356736003;1;1;0;1;
2019-03-03 04:40:28;36.2741546630859;20.5625;7.375;2.69275503706881;1;1;0;1;
2019-03-03 04:50:28;36.7814826965332;20.625;7.625;2.69326625950078;1;1;0;1;
2019-03-03 05:00:28;38.6078758239746;20.625;7.5;2.69420093787968;1;1;0;1;
2019-03-03 05:10:28;37.4917488098145;20.625;7.875;2.69509846930837;1;1;0;1;
2019-03-03 05:20:28;37.3902816772461;20.625;7.8125;2.69591261556551;1;1;0;1;
2019-03-03 05:30:28;38.2020111083984;20.625;7.5;2.69671205049744;1;1;0;1;
2019-03-03 05:40:28;37.5932121276855;20.5;7.375;2.697333495456;1;1;0;1;
2019-03-03 05:50:28;36.7814826965332;20.5;7.3125;2.69767430841537;1;1;0;1;
2019-03-03 06:00:28;38.9122734069824;20.5;7.0625;2.69842110268249;1;1;0;1;
2019-03-03 06:10:28;39.6225357055664;20.5;7.125;2.69940792355327;1;1;0;1;
2019-03-03 06:20:28;40.2313346862793;20.5625;7;2.70041592486821;1;1;0;1;
2019-03-03 06:30:28;39.8254699707031;20.4375;6.5;2.70102284023551;1;1;0;1;
2019-03-03 06:40:28;39.419605255127;20.5625;6.5;2.70141966928743;1;1;0;1;
2019-03-03 06:50:28;40.5357322692871;20.5;6.6875;2.70230647451965;1;1;0;1;
2019-03-03 07:00:28;39.9269371032715;20.5;6.5;2.70288071407827;1;1;0;1;
2019-03-03 07:10:28;38.2020111083984;20.5;6.5625;2.70302562546487;1;1;0;1;
2019-03-03 07:20:28;38.9122734069824;20.625;6.5625;2.7032707430242;1;1;0;1;
2019-03-03 07:30:28;39.5210723876953;20.5625;6.75;2.70386219044246;1;1;0;1;
2019-03-03 07:40:28;38.3034782409668;20.6875;6.8125;2.7040748047061;1;1;0;1;
2019-03-03 07:50:28;38.3034782409668;20.75;7.0625;2.70442224421015;1;1;0;1;
2019-03-03 08:00:28;38.5064086914063;21;7.375;2.70486684205279;1;1;0;1;
2019-03-03 08:10:28;36.1726875305176;21.125;7.5;2.70468493330654;1;1;0;1;
2019-03-03 08:20:28;35.3609580993652;21;7.875;2.70464819772536;1;1;0;1;
2019-03-03 08:30:28;34.1433639526367;21;7.875;2.70428879680242;1;1;0;1;
2019-03-03 08:40:28;33.6360321044922;21;8.0625;2.70393179820215;1;1;0;1;
2019-03-03 08:50:28;33.0272369384766;21;8.1875;2.70350588773614;1;1;0;1;
2019-03-03 09:00:28;32.3169746398926;21;8.5;2.70311814248567;1;1;0;1;
2019-03-03 09:10:28;33.6360321044922;21.25;9;2.70325497219181;1;1;0;1;
2019-03-03 09:20:28;31.60671043396;21.3125;9.375;2.70308189736881;1;1;0;1;
2019-03-03 09:30:28;30.084716796875;21.25;9.875;2.70290947928116;1;1;0;1;
2019-03-03 09:40:28;29.6788520812988;21.25;10.125;2.70280806159845;1;1;0;1;
2019-03-03 09:50:28;27.5480632781982;21.25;10.5;2.70241824630353;1;1;0;1;
2019-03-03 10:00:28;27.2436656951904;21.375;10.5625;2.70190852235841;1;1;0;1;
2019-03-03 10:10:28;24.3011455535889;21.25;10.625;2.70077503812222;1;1;0;1;
2019-03-03 10:20:28;24.4026126861572;21.5;10.8125;2.69963047903446;1;1;0;1;
2019-03-03 10:30:28;22.1703567504883;21.5;11.125;2.69813682774709;1;1;0;1;
2019-03-03 10:40:28;20.4454326629639;21.5;11.875;2.69672702539175;1;1;0;1;
2019-03-03 10:50:28;18.5175743103027;21.5625;12;2.69487621237092;1;1;0;1;
2019-03-03 11:00:28;18.7205066680908;21.625;12.25;2.693214175684;1;1;0;1;
2019-03-03 11:10:28;16.5897178649902;21.625;13;2.69153162130996;1;1;0;1;
2019-03-03 11:20:28;14.3574619293213;21.75;13;2.6892069269423;1;1;0;1;
2019-03-03 11:30:28;13.5457324981689;21.875;13.375;2.68685717024246;1;1;0;1;
2019-03-03 11:40:28;13.3428001403809;21.9375;13.875;2.68476211558846;1;1;0;1;
2019-03-03 11:50:28;12.1252069473267;21.875;14.125;2.68258023585775;1;1;0;1;
2019-03-03 12:00:28;10.4002819061279;21.8125;14.625;2.68035235181088;1;1;0;1;
2019-03-03 12:10:28;10.7046804428101;21.875;14.9375;2.6783763896264;1;1;0;1;
2019-03-03 12:20:28;9.48708629608154;21.875;15.1875;2.67627015194412;1;1;0;1;
2019-03-03 12:30:28;7.86362791061401;21.875;15.625;2.67405773999622;1;1;0;1;
2019-03-03 12:40:28;8.16802597045898;21.9375;15.5;2.67180323015678;1;0;0;1;
2019-03-03 12:50:28;7.76216173171997;22.0625;15.1875;2.66916439066666;1;0;0;1;
2019-03-03 13:00:28;7.15336465835571;22;15.875;2.66688013598166;1;0;0;1;
2019-03-03 13:10:28;7.3562970161438;22;16.25;2.6649010317917;1;0;0;1;
2019-03-03 13:20:28;5.9357705116272;22;16.25;2.66257568861083;1;0;0;1;
2019-03-03 13:30:28;6.34163522720337;22;16.5;2.66052187758791;1;0;0;1;
2019-03-03 13:40:28;4.81964254379272;22;16.9375;2.65838497433775;1;0;0;1;
2019-03-03 13:50:28;5.73283815383911;22.0625;16.9375;2.65643777637599;1;0;0;1;
2019-03-03 14:00:28;5.02257490158081;22.125;17.3125;2.65452489112713;1;0;0;1;
2019-03-03 14:10:28;4.81964254379272;22.125;17.25;2.6525257732957;1;0;0;1;
2019-03-03 14:20:28;4.92110872268677;22.125;17.25;2.65055639486504;1;0;0;1;
2019-03-03 14:30:28;4.81964254379272;22.125;17.125;2.64848551527009;1;0;0;1;
2019-03-03 14:40:28;4.10937976837158;22.125;17.375;2.64640778006549;1;0;0;1;
2019-03-03 14:50:28;4.10937976837158;22.125;17.1875;2.64421341558889;1;0;0;1;
2019-03-03 15:00:28;4.81964254379272;22.125;17.625;2.64248102207342;1;0;0;1;
2019-03-03 15:10:28;5.2255072593689;22.25;18.375;2.64125517277678;1;0;0;1;
2019-03-03 15:20:28;5.12404108047485;22.25;18.375;2.64000686094103;1;0;0;1;
2019-03-03 15:30:28;5.52990579605103;22.125;18.375;2.6389404415697;1;0;0;1;
2019-03-03 15:40:28;5.9357705116272;22.125;18.25;2.63789453230411;1;0;0;1;
2019-03-03 15:50:28;7.15336465835571;22.125;18.125;2.63706687310856;1;0;0;1;
2019-03-03 16:00:28;7.66069555282593;22.125;18.125;2.63636426880736;1;0;0;1;
2019-03-03 16:10:28;7.66069555282593;22.125;18.375;2.63582321213077;1;0;0;1;
2019-03-03 16:20:28;9.69001865386963;22.1875;18.25;2.63565599045648;1;0;0;1;
2019-03-03 16:30:28;9.79148483276367;22.125;18.1875;2.63551370742303;1;0;0;1;
2019-03-03 16:40:28;10.0958833694458;22;18.125;2.63548541084021;1;0;0;1;
2019-03-03 16:50:28;12.0237407684326;21.9375;18;2.63588415563969;1;0;0;1;
2019-03-03 17:00:28;13.0384016036987;21.875;17.75;2.6364080324865;1;0;0;1;
2019-03-03 17:10:28;14.6618604660034;21.8125;17.375;2.63712406295474;1;0;0;1;
2019-03-03 17:20:28;16.7926502227783;21.875;17.125;2.63815393538846;1;0;0;1;
2019-03-03 17:30:28;17.0970478057861;21.875;16.8125;2.63905599223012;1;0;0;1;
2019-03-03 17:40:28;18.5175743103027;21.8125;16.4375;2.64009924971918;1;0;0;1;
2019-03-03 17:50:28;19.5322360992432;21.75;16.25;2.64130441750223;1;0;0;1;
2019-03-03 18:00:28;19.7351684570313;21.625;15.9375;2.64243615078332;1;0;0;1;
2019-03-03 18:10:28;20.5468978881836;21.625;15.625;2.6435613474282;1;0;0;1;
2019-03-03 18:20:28;21.4600944519043;21.5625;15.375;2.64478323449885;1;0;0;1;
2019-03-03 18:30:28;23.5908832550049;21.5625;15.25;2.64643186091123;1;0;0;1;
2019-03-03 18:40:28;23.4894161224365;21.5;15.0625;2.64797228069288;1;0;0;1;
