date;Heat Flux;T1;T2;U;Analysis period;U24;U2/3s;U2/3e;
2018-12-15 14:45:26;31.7570953369141;23.75;11.25;;0;0;0;0;
2018-12-15 14:55:26;32.3130187988281;23.5;11.125;;0;0;0;0;
2018-12-15 15:05:26;27.7266540527344;23.375;10.625;;0;0;0;0;
2018-12-15 15:15:26;26.8927707672119;23.25;10.1875;;0;0;0;0;
2018-12-15 15:25:26;27.7266540527344;23.25;10.1875;;0;0;0;0;
2018-12-15 15:35:26;25.7809238433838;23.25;10;;0;0;0;0;
2018-12-15 15:45:26;26.8927707672119;23.25;10.25;;0;0;0;0;
2018-12-15 15:55:26;27.4486923217773;23.25;10.375;;0;0;0;0;
2018-12-15 16:05:26;26.0588855743408;23.25;10.3125;;0;0;0;0;
2018-12-15 16:15:26;25.6419429779053;23.25;10.375;;0;0;0;0;
2018-12-15 16:25:26;27.1707324981689;23.125;10.75;;0;0;0;0;
2018-12-15 16:35:26;27.0317516326904;23.1875;10.125;;0;0;0;0;
2018-12-15 16:45:26;26.1978664398193;23.25;10.25;;0;0;0;0;
2018-12-15 16:55:26;25.9199047088623;23.125;10.5;;0;0;0;0;
2018-12-15 17:05:26;26.7537899017334;23.0625;10.5;;0;0;0;0;
2018-12-15 17:15:26;24.3911170959473;23.125;10.4375;;0;0;0;0;
2018-12-15 17:25:26;26.3368473052979;23.125;9.75;;0;0;0;0;
2018-12-15 17:35:26;24.6690788269043;23.125;9.75;;0;0;0;0;
2018-12-15 17:45:26;26.7537899017334;23.0625;9.0625;;0;0;0;0;
2018-12-15 17:55:26;25.9199047088623;23;9.9375;;0;0;0;0;
2018-12-15 18:05:26;26.3368473052979;23.125;9.75;;0;0;0;0;
