date;Heat Flux;T1;T2;U;Analysis period (0=no, 1 = yes);U24;U2/3s;U2/3e;
2019-02-23 23:34:27;58.4413948059082;20.75;0.375;2.77467774701651;1;1;0;1;
2019-02-23 23:44:27;55.8007621765137;20.75;0.4375;2.77459858342407;1;1;0;1;
2019-02-23 23:54:27;58.0244522094727;20.75;0.5;2.77485784070774;1;1;0;1;
2019-02-24 00:04:27;58.8583374023438;20.625;0.5;2.77528162853542;1;1;0;1;
2019-02-24 00:14:27;58.9973182678223;20.75;0.6875;2.77574683093913;1;1;0;1;
2019-02-24 00:24:27;56.9126052856445;20.75;0.5;2.77584521199064;1;1;0;1;
2019-02-24 00:34:27;59.5532417297363;20.75;0.25;2.77621439979791;1;1;0;1;
2019-02-24 00:44:27;63.1667404174805;20.75;0.3125;2.77710789476291;1;1;0;1;
2019-02-24 00:54:27;58.4413948059082;20.625;0.1875;2.77734134853056;1;1;0;1;
2019-02-24 01:04:27;58.8583374023438;20.625;0.375;2.77770309912243;1;1;0;1;
2019-02-24 01:14:27;55.5228004455566;20.75;0.5;2.77760307330415;1;1;0;1;
2019-02-24 01:24:27;58.0244522094727;20.75;0.0625;2.77768042525618;1;1;0;1;
2019-02-24 01:34:27;58.7193565368652;20.625;-0.3125;2.77775740230147;1;1;0;1;
2019-02-24 01:44:27;62.1938743591309;20.625;-1.4375;2.77788168710948;1;1;0;1;
2019-02-24 01:54:27;65.3904342651367;20.5625;-1.3125;2.77851164869071;1;1;0;1;
2019-02-24 02:04:27;60.6650848388672;20.5;-1.375;2.77849604822195;1;1;0;1;
2019-02-24 02:14:27;60.2481460571289;20.5;-1.375;2.77842407740574;1;1;0;1;
2019-02-24 02:24:27;59.8312034606934;20.625;-1.25;2.77829623521534;1;1;0;1;
2019-02-24 02:34:27;62.7497978210449;20.625;-1.1875;2.77858543973747;1;1;0;1;
2019-02-24 02:44:27;63.027759552002;20.75;-0.75;2.77902683481065;1;1;0;1;
2019-02-24 02:54:27;60.1091651916504;20.75;-0.8125;2.77905178428284;1;1;0;1;
2019-02-24 03:04:27;61.7769317626953;20.75;-1.125;2.77918326462436;1;1;0;1;
2019-02-24 03:14:27;60.6650848388672;20.75;-1.125;2.77916602546173;1;1;0;1;
2019-02-24 03:24:27;61.2210083007813;20.5625;-1.625;2.77910741621546;1;1;0;1;
2019-02-24 03:34:27;62.1938743591309;20.625;-1.1875;2.77931572854533;1;1;0;1;
2019-02-24 03:44:27;60.6650848388672;20.625;-0.875;2.77943574954383;1;1;0;1;
2019-02-24 03:54:27;59.9701843261719;20.625;-0.9375;2.77944082736695;1;1;0;1;
2019-02-24 04:04:27;61.7769317626953;20.75;-1;2.77961451032846;1;1;0;1;
2019-02-24 04:14:27;57.7464904785156;20.75;-0.75;2.77935091470464;1;1;0;1;
2019-02-24 04:24:27;65.6683959960938;20.625;-1.375;2.77994079368439;1;1;0;1;
2019-02-24 04:34:27;63.861644744873;20.625;-1.8125;2.78013413669793;1;1;0;1;
2019-02-24 04:44:27;63.1667404174805;20.625;-1.9375;2.7801911850417;1;1;0;1;
2019-02-24 04:54:27;62.8887786865234;20.5625;-2;2.78021196352487;1;1;0;1;
2019-02-24 05:04:27;66.6412582397461;20.5;-2.125;2.78069395552468;1;1;0;1;
2019-02-24 05:14:27;64.1396026611328;20.5625;-2.0625;2.78085159199893;1;1;0;1;
2019-02-24 05:24:27;62.3328552246094;20.5;-2.0625;2.78079903079164;1;1;0;1;
2019-02-24 05:34:27;60.8040657043457;20.625;-2.125;2.78048477728585;1;1;0;1;
2019-02-24 05:44:27;63.4447021484375;20.5625;-2.25;2.78048667497291;1;1;0;1;
2019-02-24 05:54:27;65.9463577270508;20.5625;-2.125;2.78085056231383;1;1;0;1;
2019-02-24 06:04:27;67.1971817016602;20.625;-2;2.78139284463658;1;1;0;1;
2019-02-24 06:14:27;63.1667404174805;20.625;-2.25;2.78133503684835;1;1;0;1;
2019-02-24 06:24:27;62.0548934936523;20.5;-2.25;2.78118130481728;1;1;0;1;
2019-02-24 06:34:27;61.7769317626953;20.5;-2.25;2.78099353919768;1;1;0;1;
2019-02-24 06:44:27;61.9159126281738;20.625;-2.125;2.78082424990109;1;1;0;1;
2019-02-24 06:54:27;59.9701843261719;20.5;-2.125;2.78045633203696;1;1;0;1;
2019-02-24 07:04:27;60.8040657043457;20.625;-2.5;2.78002122889895;1;1;0;1;
2019-02-24 07:14:27;64.8345108032227;20.5625;-2.375;2.78015381911436;1;1;0;1;
2019-02-24 07:24:27;63.861644744873;20.875;-2.375;2.78005762180589;1;1;0;1;
2019-02-24 07:34:27;62.6108169555664;21.0625;-2.5625;2.77967885381989;1;1;0;1;
2019-02-24 07:44:27;61.6379508972168;21.25;-2.0625;2.77928944518339;1;1;0;1;
2019-02-24 07:54:27;62.8887786865234;21.3125;-2.125;2.77901316317924;1;1;0;1;
2019-02-24 08:04:27;56.9126052856445;21.5;-1.375;2.77819828246048;1;1;0;1;
2019-02-24 08:14:27;55.8007621765137;21.5;-1;2.77737936819871;1;1;0;1;
2019-02-24 08:24:27;57.7464904785156;21.5;-0.8125;2.77686518149539;1;1;0;1;
2019-02-24 08:34:27;57.3295478820801;21.5625;-1.125;2.77617676922808;1;1;0;1;
2019-02-24 08:44:27;53.2991065979004;21.5;-0.625;2.77519317593006;1;1;0;1;
2019-02-24 08:54:27;51.770320892334;21.6875;-0.125;2.77413491630258;1;1;0;1;
2019-02-24 09:04:27;51.6313400268555;21.6875;0.125;2.77314897721889;1;1;0;1;
2019-02-24 09:14:27;57.051586151123;21.875;0.375;2.77284010420767;1;1;0;1;
2019-02-24 09:24:27;53.2991065979004;21.75;0.25;2.77208319165342;1;1;0;1;
2019-02-24 09:34:27;48.5737648010254;21.75;0.5;2.77084821134891;1;1;0;1;
2019-02-24 09:44:27;50.6584739685059;21.875;0.375;2.7697854672353;1;1;0;1;
2019-02-24 09:54:27;49.5466270446777;22.125;1.125;2.76876056304078;1;1;0;1;
2019-02-24 10:04:27;46.2110900878906;22.125;1;2.76730407934751;1;1;0;1;
2019-02-24 10:14:27;46.2110900878906;22;1;2.76589578406739;1;1;0;1;
2019-02-24 10:24:27;39.2620544433594;22.25;2.125;2.76395973552795;1;1;0;1;
2019-02-24 10:34:27;36.7604026794434;21.875;1.75;2.76173826784975;1;1;0;1;
2019-02-24 10:44:27;40.234920501709;21.5;2.25;2.76021923997815;1;1;0;1;
2019-02-24 10:54:27;37.1773452758789;21.5;2.25;2.75834863147539;1;1;0;1;
2019-02-24 11:04:27;36.6214218139648;21.3125;2.5625;2.75658263490838;1;1;0;1;
2019-02-24 11:14:27;40.6518630981445;21.3125;2.875;2.75539528396201;1;1;0;1;
2019-02-24 11:24:27;35.9265174865723;21.3125;2.5625;2.7535624530885;1;1;0;1;
2019-02-24 11:34:27;39.4010353088379;21.375;3.25;2.75234129708898;1;1;0;1;
2019-02-24 11:44:27;38.1502075195313;21.375;3.75;2.75113974201571;1;1;0;1;
2019-02-24 11:54:27;42.0416679382324;21.375;3.25;2.75023434540562;1;1;0;1;
2019-02-24 12:04:27;41.9026870727539;21.1875;3.375;2.74941592159455;1;1;0;1;
2019-02-24 12:14:27;42.1806488037109;21.0625;3.125;2.74859329571648;1;1;0;1;
2019-02-24 12:24:27;43.5704574584961;21.125;3.3125;2.74797343669561;1;1;0;1;
2019-02-24 12:34:27;46.7670135498047;21.125;4.125;2.74797934496932;1;1;0;1;
2019-02-24 12:44:27;43.014533996582;21.125;4.3125;2.74761430701565;1;1;0;1;
2019-02-24 12:54:27;44.1263809204102;21.125;4.25;2.74735818688008;1;1;0;1;
2019-02-24 13:04:27;39.2620544433594;21;4.75;2.74674378823918;1;1;0;1;
2019-02-24 13:14:27;41.7637062072754;21.125;4.125;2.74618202600933;1;1;0;1;
2019-02-24 13:24:27;41.6247253417969;21.125;5.0625;2.74589934329505;1;1;0;1;
2019-02-24 13:34:27;42.736572265625;21.375;5.125;2.74568546072631;1;1;0;1;
2019-02-24 13:44:27;38.9840927124023;21.125;5.25;2.74516384710982;1;1;0;1;
2019-02-24 13:54:27;36.4824409484863;21.375;6.25;2.74459397969032;1;1;0;1;
2019-02-24 14:04:27;36.0654983520508;21.5625;7.125;2.74419201170707;1;1;0;1;
2019-02-24 14:14:27;33.0079231262207;21.625;6.625;2.74327266421055;1;1;0;1;
2019-02-24 14:24:27;38.0112266540527;21.5;5.125;2.74249511750086;1;1;0;1;
2019-02-24 14:34:27;38.9840927124023;21.4375;5.75;2.74204144406104;1;1;0;1;
2019-02-24 14:44:27;40.6518630981445;21.375;5.875;2.74183402174116;1;1;0;1;
2019-02-24 14:54:27;41.3467674255371;21.25;5.5;2.74162838230986;1;1;0;1;
2019-02-24 15:04:27;39.1230735778809;21.25;6.25;2.74140473474626;1;1;0;1;
2019-02-24 15:14:27;39.2620544433594;21.1875;5.625;2.7410253324827;1;0;0;1;
2019-02-24 15:24:27;39.5400161743164;21.25;6;2.74077357902805;1;0;0;1;
2019-02-24 15:34:27;39.5400161743164;21.25;6.25;2.7405988514155;1;0;0;1;
2019-02-24 15:44:27;40.234920501709;21.125;5.875;2.7404257931195;1;0;0;1;
2019-02-24 15:54:27;37.1773452758789;21.125;6.1875;2.74000940584749;1;0;0;1;
2019-02-24 16:04:27;39.1230735778809;21.0625;6.125;2.73980963905164;1;0;0;1;
2019-02-24 16:14:27;38.8451118469238;21.125;6.125;2.73956092276147;1;0;0;1;
2019-02-24 16:24:27;38.4281692504883;21.125;6.25;2.73930481167755;1;0;0;1;
2019-02-24 16:34:27;39.5400161743164;21;6.125;2.73917193045024;1;0;0;1;
2019-02-24 16:44:27;39.1230735778809;20.875;6.125;2.73903128919119;1;0;0;1;
2019-02-24 16:54:27;38.5671501159668;20.875;5.8125;2.73873619885237;1;0;0;1;
2019-02-24 17:04:27;39.5400161743164;20.875;6.25;2.73867989352964;1;0;0;1;
2019-02-24 17:14:27;42.3196296691895;20.875;6.125;2.7388903258682;1;0;0;1;
2019-02-24 17:24:27;40.0959396362305;20.875;5.75;2.73874513295245;1;0;0;1;
2019-02-24 17:34:27;40.0959396362305;20.75;5.5;2.73856310384649;1;0;0;1;
2019-02-24 17:44:27;41.9026870727539;20.75;5.75;2.73865280306526;1;0;0;1;
2019-02-24 17:54:27;42.8755531311035;20.875;5.625;2.73877351962871;1;0;0;1;
2019-02-24 18:04:27;43.1535148620605;20.75;5.75;2.73899825874673;1;0;0;1;
2019-02-24 18:14:27;41.9026870727539;20.6875;5.6875;2.73908681155027;1;0;0;1;
2019-02-24 18:24:27;40.6518630981445;20.75;5.625;2.73900282423483;1;0;0;1;
2019-02-24 18:34:27;40.234920501709;20.625;5.5625;2.73889258371258;1;0;0;1;
2019-02-24 18:44:27;40.9298248291016;20.75;5.625;2.73883914058531;1;0;0;1;
2019-02-24 18:54:27;41.4857482910156;20.625;5.5;2.73884568267707;1;0;0;1;
2019-02-24 19:04:27;40.9298248291016;20.625;5.375;2.73875571671816;1;0;0;1;
2019-02-24 19:14:27;40.790843963623;20.75;5.625;2.73868785224076;1;0;0;1;
2019-02-24 19:24:27;40.790843963623;20.625;5.375;2.73858355676868;1;0;0;1;
2019-02-24 19:34:27;43.4314765930176;20.6875;5.5;2.73878015247301;1;0;0;1;
2019-02-24 19:44:27;42.3196296691895;20.6875;5.375;2.73882092387172;1;0;0;1;
2019-02-24 19:54:27;40.790843963623;20.6875;5.4375;2.73871692055557;1;0;0;1;
2019-02-24 20:04:27;39.8179779052734;20.625;5.25;2.73847336099664;1;0;0;1;
2019-02-24 20:14:27;43.4314765930176;20.5625;5.25;2.73863250435281;1;0;0;1;
2019-02-24 20:24:27;40.9298248291016;20.5;5.25;2.73854404735633;1;0;0;1;
2019-02-24 20:34:27;42.5975914001465;20.625;5.0625;2.73854182451041;1;0;0;1;
2019-02-24 20:44:27;42.1806488037109;20.5625;5.25;2.73856789784916;1;0;0;1;
2019-02-24 20:54:27;45.3772048950195;20.5;5;2.73887696156471;1;0;0;1;
2019-02-24 21:04:27;42.458610534668;20.5;5;2.73887759541232;1;0;0;1;
2019-02-24 21:14:27;45.0992469787598;20.5625;5;2.73913791371927;1;0;0;1;
2019-02-24 21:24:27;45.0992469787598;20.5;5;2.73941535665854;1;0;0;1;
2019-02-24 21:34:27;44.1263809204102;20.5;4.75;2.7395181370375;1;0;0;1;
2019-02-24 21:44:27;46.2110900878906;20.5;5;2.73991040471544;1;0;0;1;
2019-02-24 21:54:27;41.6247253417969;20.3125;5;2.73987591117876;1;0;0;1;
2019-02-24 22:04:27;41.9026870727539;20.5;4.9375;2.73979907465066;1;0;0;1;
2019-02-24 22:14:27;41.9026870727539;20.5625;4.875;2.73968682368853;1;0;0;1;
2019-02-24 22:24:27;43.5704574584961;20.5;5;2.73980174260557;1;0;0;1;
2019-02-24 22:34:27;42.3196296691895;20.5;5;2.73978645278625;1;0;0;1;
2019-02-24 22:44:27;40.512882232666;20.5;4.875;2.73954847924232;1;0;0;1;
2019-02-24 22:54:27;42.736572265625;20.5;4.8125;2.73952363759696;1;0;0;1;
2019-02-24 23:04:27;40.6518630981445;20.4375;5.125;2.73938964475297;1;0;0;1;
2019-02-24 23:14:27;42.458610534668;20.5;5.0625;2.73940710424747;1;0;0;1;
2019-02-24 23:24:27;42.736572265625;20.5;5.125;2.73947076196352;1;0;0;1;
2019-02-24 23:34:27;43.2924957275391;20.375;4.875;2.73955616660461;1;0;0;1;
2019-02-24 23:44:27;43.1535148620605;20.375;4.875;2.73962703351298;1;0;0;1;
2019-02-24 23:54:27;40.512882232666;20.4375;5.1875;2.73949724142972;1;0;0;1;
2019-02-25 00:04:27;40.3739013671875;20.5625;5;2.73926603924997;1;0;0;1;
2019-02-25 00:14:27;40.9298248291016;20.5;5;2.73910985510114;1;0;0;1;
2019-02-25 00:24:27;41.2077865600586;20.5;4.625;2.73887775495239;1;0;0;1;
2019-02-25 00:34:27;42.8755531311035;20.5;4.875;2.73888596154331;1;0;0;1;
2019-02-25 00:44:27;43.4314765930176;20.5;5.1875;2.73903768979698;1;0;0;1;
2019-02-25 00:54:27;40.9298248291016;20.5;5;2.73888285292032;1;0;0;1;
2019-02-25 01:04:27;39.956958770752;20.5;4.75;2.73856050495876;1;0;0;1;
2019-02-25 01:14:27;41.0688056945801;20.4375;4.9375;2.7384209702358;1;0;0;1;
2019-02-25 01:24:27;40.3739013671875;20.375;5.125;2.73828082843592;1;0;0;1;
2019-02-25 01:34:27;39.956958770752;20.4375;4.75;2.7379782116056;1;0;0;1;
2019-02-25 01:44:27;40.512882232666;20.5;5.125;2.73781871493678;1;0;0;1;
2019-02-25 01:54:27;44.4043426513672;20.4375;4.625;2.73793059850838;1;0;0;1;
2019-02-25 02:04:27;40.234920501709;20.5;4.75;2.73764068659435;1;0;0;1;
2019-02-25 02:14:27;41.9026870727539;20.5;4.75;2.73751887430277;1;0;0;1;
2019-02-25 02:24:27;40.790843963623;20.375;4.75;2.73732041180335;1;0;0;1;
2019-02-25 02:34:27;40.234920501709;20.375;4.625;2.73703282551533;1;0;0;1;
2019-02-25 02:44:27;42.3196296691895;20.5;4.6875;2.7369370737606;1;0;0;1;
2019-02-25 02:54:27;40.3739013671875;20.4375;4.625;2.73664779947137;1;0;0;1;
2019-02-25 03:04:27;41.9026870727539;20.375;4.6875;2.73654550751641;1;0;0;1;
2019-02-25 03:14:27;42.8755531311035;20.375;4.75;2.73655712919491;1;0;0;1;
2019-02-25 03:24:27;42.736572265625;20.5;4.5;2.7364531882572;1;0;0;1;
2019-02-25 03:34:27;41.7637062072754;20.4375;4.5;2.73627020079392;1;0;0;1;
2019-02-25 03:44:27;41.4857482910156;20.4375;4.75;2.73612792438259;1;0;0;1;
2019-02-25 03:54:27;41.6247253417969;20.375;4.625;2.73598292841338;1;0;0;1;
2019-02-25 04:04:27;42.3196296691895;20.5;4.5;2.73583946084497;1;0;0;1;
2019-02-25 04:14:27;47.0449752807617;20.4375;4.625;2.73621176456048;1;0;0;1;
2019-02-25 04:24:27;43.1535148620605;20.75;4.625;2.73611669766383;1;0;0;1;
2019-02-25 04:34:27;48.0178413391113;21.0625;4.5;2.73638154941847;1;0;0;1;
2019-02-25 04:44:27;46.4890518188477;21.3125;4.375;2.73639541068042;1;0;0;1;
2019-02-25 04:54:27;48.5737648010254;21.75;4.375;2.73649596599425;1;0;0;1;
2019-02-25 05:04:27;44.2653617858887;21.625;4.625;2.73627594041782;1;0;0;1;
2019-02-25 05:14:27;47.0449752807617;21.8125;4.75;2.73631074078041;1;0;0;1;
2019-02-25 05:24:27;46.7670135498047;21.875;4.75;2.73630176430653;1;0;0;1;
2019-02-25 05:34:27;44.2653617858887;21.875;4.875;2.7360831526666;1;0;0;1;
2019-02-25 05:44:27;50.2415313720703;21.875;4.75;2.73641134533873;1;0;0;1;
2019-02-25 05:54:27;46.6280326843262;22.0625;4.75;2.73633915310072;1;0;0;1;
2019-02-25 06:04:27;46.2110900878906;22.0625;4.75;2.7362269260445;1;0;0;1;
2019-02-25 06:14:27;44.8212852478027;22.0625;4.625;2.7359480628616;1;0;0;1;
2019-02-25 06:24:27;46.4890518188477;22.125;4.75;2.73584716189058;1;0;0;1;
2019-02-25 06:34:27;47.4619178771973;22.1875;4.8125;2.73584010452838;1;0;0;1;
2019-02-25 06:44:27;47.4619178771973;22.1875;4.875;2.73584947798534;1;0;0;1;
2019-02-25 06:54:27;49.9635696411133;22.25;4.625;2.73601656211824;1;0;0;1;
2019-02-25 07:04:27;47.7398796081543;22.25;4.5;2.7359377231303;1;0;0;1;
2019-02-25 07:14:27;46.7670135498047;22.3125;4.75;2.7358152454261;1;0;0;1;
2019-02-25 07:24:27;48.5737648010254;22.375;5.3125;2.73599576354968;1;0;0;1;
2019-02-25 07:34:27;48.2958030700684;22.3125;5.1875;2.73613297151397;1;0;0;1;
2019-02-25 07:44:27;46.4890518188477;22.375;5.5;2.73616307042076;1;0;0;1;
2019-02-25 07:54:27;44.5433235168457;22.375;5.375;2.7359760714174;1;0;0;1;
2019-02-25 08:04:27;42.8755531311035;22.375;5.25;2.73559935221128;1;0;0;1;
2019-02-25 08:14:27;38.4281692504883;22.625;5.5;2.73480336857669;1;0;0;1;
2019-02-25 08:24:27;36.6214218139648;22.625;5.875;2.73393618771947;1;0;0;1;
2019-02-25 08:34:27;30.6452503204346;22.875;6.625;2.73263727572362;1;0;0;1;
2019-02-25 08:44:27;29.8113651275635;22.875;6.875;2.73132812112636;1;0;0;1;
2019-02-25 08:54:27;25.7809238433838;22.875;7.0625;2.72969226174662;1;0;0;1;
2019-02-25 09:04:27;24.8080596923828;22.75;7.375;2.72808196252245;1;0;0;1;
2019-02-25 09:14:27;22.7233486175537;21.8125;8.125;2.72671210952615;1;0;0;1;
2019-02-25 09:24:27;20.7776184082031;21.8125;8.0625;2.72514771522857;1;0;0;1;
2019-02-25 09:34:27;20.3606758117676;21.4375;8.125;2.72365975251238;1;0;0;1;
2019-02-25 09:44:27;26.0588855743408;22.75;8;2.7223421239686;1;0;0;1;
2019-02-25 09:54:27;27.8656349182129;23;8.4375;2.72124410927333;1;0;0;1;
2019-02-25 10:04:27;27.1707324981689;22.875;8.75;2.72019517119778;1;0;0;1;
2019-02-25 10:14:27;31.0621929168701;23;8.625;2.71944759405627;1;0;0;1;
2019-02-25 10:24:27;23.9741744995117;22.875;8.8125;2.71812275152072;1;0;0;1;
2019-02-25 10:34:27;24.9470405578613;23.25;9;2.71684434198321;1;0;0;1;
2019-02-25 10:44:27;29.8113651275635;23.125;8.9375;2.71603550577076;1;0;0;1;
2019-02-25 10:54:27;24.8080596923828;23;9;2.71481312684089;1;0;0;1;
2019-02-25 11:04:27;29.672384262085;22.875;9;2.71407456282528;1;0;0;1;
2019-02-25 11:14:27;29.255443572998;23.375;9.125;2.71320556319337;1;0;0;1;
2019-02-25 11:24:27;27.1707324981689;23.625;9.5625;2.71219363507911;1;0;0;1;
2019-02-25 11:34:27;33.7028274536133;23.625;9.375;2.71173856475236;1;0;0;1;
2019-02-25 11:44:27;33.0079231262207;23.375;9;2.71118969152336;1;0;0;1;
2019-02-25 11:54:27;31.201171875;23.375;9.25;2.7105386515566;1;0;0;1;
2019-02-25 12:04:27;33.5638465881348;23.5;9.125;2.71004374174661;1;0;0;1;
2019-02-25 12:14:27;31.6181144714355;23.125;9;2.70943404394049;1;0;0;1;
2019-02-25 12:24:27;33.2858848571777;23.125;9.25;2.70904028172807;1;0;0;1;
2019-02-25 12:34:27;26.7537899017334;22;8.875;2.70823659637806;1;0;0;1;
2019-02-25 12:44:27;32.1740379333496;23;8.9375;2.70769763631622;1;0;0;1;
2019-02-25 12:54:27;29.3944225311279;23.125;8.75;2.70682988426946;1;0;0;1;
2019-02-25 13:04:27;33.0079231262207;23.3125;9;2.70630842458529;1;0;0;1;
2019-02-25 13:14:27;29.8113651275635;23.375;9.25;2.70554405409472;1;0;0;1;
2019-02-25 13:24:27;32.8689422607422;23.625;9.3125;2.7050130015759;1;0;0;1;
2019-02-25 13:34:27;32.3130187988281;23.3125;9;2.70443296173298;1;0;0;1;
2019-02-25 13:44:27;27.3097133636475;21.75;9.1875;2.70382984983545;1;0;0;1;
2019-02-25 13:54:27;26.4758281707764;20.625;9.25;2.70344291613861;1;0;0;1;
2019-02-25 14:04:27;30.9232120513916;22.25;9.6875;2.70316852094401;1;0;0;1;
2019-02-25 14:14:27;25.6419429779053;21.8125;9.5;2.70247934004226;1;0;0;1;
2019-02-25 14:24:27;29.8113651275635;22.625;9.3125;2.70192390565871;1;0;0;1;
2019-02-25 14:34:27;29.8113651275635;23.25;10.125;2.70141537879805;1;0;0;1;
2019-02-25 14:44:27;32.0350570678711;23.375;9.6875;2.70097136031323;1;0;0;1;
2019-02-25 14:54:27;25.7809238433838;22.375;9.75;2.70022457698304;1;0;0;1;
2019-02-25 15:04:27;-2.57114338874817;16.3125;10;2.69846461546984;1;0;0;1;
