tint,text,q
22.3057,12.19727,-1.978503
22.28929,12.26357,-1.785074
22.28108,12.32158,-2.055875
22.27288,12.38787,-1.873499
22.26467,12.43758,-1.796127
22.25647,12.479,-1.751915
22.25647,12.52871,-1.912184
22.25647,12.57842,-1.757441
22.24005,12.61156,-1.829286
22.24005,12.64469,-2.072454
22.25647,12.69439,-1.906658
22.24005,12.75237,-2.017189
22.24005,12.79378,-1.851393
22.24005,12.81034,-2.050348
22.25647,12.84347,-2.083507
22.24005,12.86832,-1.818233
22.24826,12.67782,-2.11114
22.24826,12.13097,-1.978503
22.24005,11.9652,-1.972976
22.24005,11.94862,-1.845866
22.25305,12.05292,-2.160879
22.26125,12.15238,-1.961923
22.21544,12.21385,-1.98403
22.23664,12.32641,-2.006136
22.23664,12.3927,-1.972976
22.24484,12.46727,-2.017189
22.23664,12.54183,-2.006136
22.23664,12.57497,-2.166405
22.22022,12.62467,-2.055875
22.22022,12.67437,-1.884552
22.22022,12.72407,-1.906658
22.22843,12.76548,-1.95087
22.22022,12.83174,-1.989556
22.22022,12.86487,-1.972976
22.20381,12.88971,-2.017189
22.20381,12.92284,-1.851393
22.20381,12.95596,-1.923237
22.20381,13.00564,-1.934291
22.20381,12.98908,-1.961923
22.20381,12.40927,-2.044822
22.20381,12.11923,-2.116667
22.20381,12.06121,-1.867972
22.1874,12.11923,-2.028242
22.17919,12.2104,-1.895605
22.1874,12.30155,-1.995083
22.1874,12.38441,-1.834813
22.1874,12.46727,-1.801654
22.17099,12.54183,-1.867972
22.15458,12.6081,-1.845866
22.14637,12.67437,-1.879025
22.14637,12.73235,-2.006136
22.13816,12.76548,-1.862446
22.15458,12.82346,-1.98403
22.16278,12.87315,-1.82376
22.13816,12.92284,-1.729808
22.13816,12.96424,-1.740862
22.12996,12.97252,-1.873499
22.13816,12.99736,-1.856919
22.13816,13.05532,-1.779547
22.11354,13.105,-1.729808
22.12175,13.12156,-1.7906
22.11354,13.13812,-1.713229
22.10534,13.20435,-1.873499
22.11354,13.24574,-2.006136
22.09713,13.27886,-1.757441
22.10534,13.32852,-1.735335
22.08892,13.32024,-1.779547
22.08892,13.32024,-1.80718
22.08892,13.3368,-1.696649
22.08892,13.40302,-1.917711
22.08072,13.01392,-1.856919
22.07251,12.55012,-1.867972
22.07251,12.37613,-1.812707
22.07251,12.37613,-1.856919
22.0561,12.45898,-1.818233
22.0561,12.54183,-1.774021
22.0561,12.64124,-1.718755
22.03968,12.73235,-1.746388
22.03968,12.81518,-1.746388
22.03968,12.87315,-1.895605
22.03968,12.93112,-1.796127
22.03148,12.9808,-1.691123
22.03148,13.03876,-1.735335
22.02327,13.08844,-1.762968
22.01506,13.12984,-1.785074
22.00685,13.17124,-1.674543
22.00685,13.22919,-1.856919
22.00685,13.2623,-1.729808
21.99044,13.28713,-1.801654
21.98223,13.29541,-1.751915
21.94461,13.29886,-1.762968
21.97402,13.36991,-1.890078
21.95282,13.38163,-1.674543
21.94461,13.38991,-1.729808
21.9364,13.45612,-1.762968
21.9364,13.48095,-1.80718
21.9282,13.51406,-1.674543
21.91999,13.53888,-1.630331
21.91178,13.55543,-1.66349
21.89536,13.58026,-1.785074
21.89536,13.58854,-1.796127
21.89536,13.62991,-1.68007
21.89536,13.66301,-1.696649
21.89536,13.67129,-1.7906
21.89536,13.68784,-1.66349
21.89536,13.68784,-1.718755
21.88715,13.71266,-1.696649
21.88715,13.77058,-1.851393
21.87894,13.77058,-1.624804
21.87074,13.3568,-1.66349
21.86253,12.88488,-1.66349
21.86253,12.74409,-1.619278
21.86253,12.76065,-1.685596
21.84611,12.82691,-1.652437
21.85432,12.92629,-1.735335
21.84611,13.01737,-1.602698
21.84611,13.10017,-1.702176
21.84611,13.14985,-1.657963
21.84611,13.24091,-1.751915
21.84611,13.25747,-1.774021
21.82716,13.30458,-1.768494
21.81895,13.34597,-1.608225
21.81074,13.40391,-1.779547
21.81074,13.42874,-1.724282
21.81895,13.47839,-1.652437
21.80253,13.50322,-1.608225
21.78611,13.52805,-1.685596
21.78611,13.5446,-1.68007
21.79432,13.61081,-1.575065
21.78611,13.6439,-1.713229
21.7779,13.66873,-1.713229
21.78611,13.71838,-1.669016
21.7779,13.73492,-1.597171
21.7779,13.75147,-1.630331
21.7697,13.79284,-1.630331
21.7697,13.83421,-1.729808
21.76148,13.85903,-1.691123
21.74027,13.89556,-1.862446
21.74027,13.90383,-1.619278
21.73206,13.92037,-1.696649
21.72385,13.92865,-1.641384
21.72385,13.92865,-1.718755
21.72385,13.97828,-1.669016
21.72385,13.98655,-1.696649
21.72385,14.00309,-1.66349
21.72385,14.01137,-1.934291
21.72385,14.01137,-1.757441
21.73206,14.02791,-1.840339
21.73206,14.05272,-1.834813
21.74027,14.07753,-1.95087
21.74848,14.07753,-1.96745
21.72727,14.08925,-1.939817
21.72727,14.09752,-1.856919
21.73548,14.1306,-1.845866
21.71906,14.1885,-1.873499
21.72727,14.1885,-1.901131
21.72727,14.19677,-1.95087
21.73548,14.1885,-1.901131
21.73548,14.23812,-1.972976
21.73548,14.21331,-1.901131
21.73548,14.24639,-1.912184
21.73548,14.26293,-1.956397
21.73548,14.31254,-1.956397
21.74369,14.33735,-1.895605
21.74369,14.36215,-1.98403
21.71427,14.32425,-1.923237
21.71427,14.33252,-1.95087
21.72248,14.32425,-1.98403
21.71427,14.35732,-1.939817
21.71427,14.34906,-1.867972
21.71427,14.3904,-1.939817
21.72248,14.3904,-1.939817
21.71427,14.39867,-2.006136
21.71427,14.37386,-1.879025
21.70606,14.44001,-1.934291
21.71427,14.45654,-1.834813
21.70606,14.48961,-1.856919
21.71427,14.48961,-1.928764
21.72248,14.52268,-1.895605
21.71427,14.56402,-1.939817
21.68711,14.53667,-1.867972
21.69532,14.56148,-1.995083
21.70353,14.52841,-1.895605
21.70353,14.51187,-1.867972
21.69532,14.52841,-1.862446
21.71174,14.54494,-1.856919
21.69532,14.54494,-1.879025
21.70353,14.53667,-1.961923
21.69532,14.52841,-1.845866
21.70353,14.55321,-1.917711
21.70353,14.58628,-1.978503
21.70353,14.62761,-1.829286
21.71174,14.61107,-1.879025
21.68232,14.60625,-1.956397
21.68232,14.63931,-1.956397
21.69053,14.63931,-1.912184
21.69053,14.66411,-1.923237
21.69053,14.65585,-1.845866
21.69053,14.69718,-1.829286
21.69053,14.71371,-1.956397
21.69053,14.72197,-1.917711
21.69053,14.7385,-1.82376
21.68232,14.74677,-1.801654
21.68232,14.77156,-1.829286
21.65289,14.73368,-1.867972
21.6611,14.75847,-1.879025
21.6611,14.74194,-1.851393
21.65289,14.775,-1.856919
21.6611,14.79153,-1.95087
21.66932,14.76674,-1.867972
21.6611,14.775,-1.956397
21.66932,14.76674,-1.939817
21.66932,14.79153,-1.873499
21.66932,14.82459,-1.961923
21.66932,14.84112,-1.923237
21.67752,14.83286,-2.006136
21.66932,14.80806,-2.006136
21.67752,14.84112,-1.961923
21.64216,14.83858,-1.901131
21.65037,14.84685,-1.82376
21.64216,14.88817,-1.7906
21.64216,14.92123,-1.867972
21.64216,14.93775,-1.856919
21.65037,14.96254,-1.95087
21.64216,14.92123,-1.845866
21.64216,14.93775,-1.890078
21.65037,14.96254,-1.928764
21.65037,14.97081,-1.818233
21.64216,14.9956,-1.801654
21.64216,14.9956,-1.851393
21.64216,15.02039,-1.961923
21.64216,15.01212,-1.845866
21.64216,14.9956,-1.796127
21.62095,14.96598,-1.862446
21.62095,14.98251,-1.901131
21.62095,14.99904,-1.995083
21.62916,15.0073,-1.7906
21.62916,15.0073,-1.845866
21.62095,15.03209,-1.934291
21.62916,15.08166,-1.961923
21.63737,15.05688,-1.829286
21.63737,15.10645,-1.856919
21.62916,15.09819,-1.796127
21.63737,15.08993,-1.956397
21.64558,15.09819,-1.906658
21.63737,15.11471,-1.829286
21.64558,15.12298,-1.956397
21.61616,15.08511,-1.884552
21.60796,15.12642,-1.829286
21.60796,15.15121,-1.834813
21.61616,15.15121,-1.834813
21.60796,15.16773,-1.840339
21.60796,15.16773,-1.80718
21.60796,15.19252,-1.845866
21.61616,15.15121,-1.762968
21.60796,15.16773,-1.845866
21.60796,15.15947,-1.785074
21.61616,15.19252,-1.912184
21.61616,15.22556,-1.818233
21.61616,15.25035,-1.845866
21.62437,15.22556,-1.851393
21.62437,15.22556,-1.934291
21.62437,15.26687,-1.812707
21.60542,15.29737,-1.873499
21.63259,15.34122,-1.862446
21.60542,15.26433,-1.812707
21.60542,15.2478,-1.884552
21.60542,15.27259,-1.879025
21.59722,15.27259,-1.851393
21.59722,15.26433,-1.801654
21.59722,15.26433,-1.80718
21.59722,15.29737,-1.80718
21.59722,15.28911,-1.873499
21.59722,15.30563,-1.851393
21.59722,15.30563,-1.818233
21.59722,15.30563,-1.895605
21.57601,15.30908,-1.923237
21.57601,15.31734,-1.895605
21.57601,15.31734,-1.867972
21.57601,15.35038,-1.834813
21.58422,15.3256,-1.829286
21.58422,15.3669,-1.862446
21.58422,15.35864,-1.851393
21.57601,15.33386,-1.785074
21.58422,15.39994,-1.829286
21.59243,15.43298,-1.834813
21.59243,15.43298,-1.856919
21.59243,15.42472,-1.768494
21.58422,15.44124,-1.80718
21.57601,15.4495,-1.740862
21.57601,15.43298,-1.845866
21.57601,15.41646,-1.812707
21.54659,15.38686,-1.840339
21.57601,15.39994,-1.867972
21.59243,15.4495,-1.774021
21.57601,15.46602,-1.746388
21.58422,15.52383,-1.80718
21.5548,15.46946,-1.779547
21.5548,15.45294,-1.80718
21.5548,15.44468,-1.774021
21.5548,15.43642,-1.740862
21.5548,15.46946,-1.751915
21.5548,15.50249,-1.82376
21.5548,15.47772,-1.851393
21.56301,15.46946,-1.785074
21.56301,15.51901,-1.779547
21.56301,15.53553,-1.713229
21.56301,15.54379,-1.796127
21.56301,15.54379,-1.718755
21.5548,15.54379,-1.696649
21.5548,15.50249,-1.746388
21.5548,15.52727,-1.740862
21.52765,15.48344,-1.774021
21.52765,15.49996,-1.751915
21.52765,15.53299,-1.718755
21.52765,15.54125,-1.729808
21.52765,15.54951,-1.751915
21.52765,15.54951,-1.718755
21.52765,15.54125,-1.669016
21.52765,15.56603,-1.80718
21.52765,15.5908,-1.80718
21.52765,15.61558,-1.696649
21.52765,15.62384,-1.80718
21.52765,15.64035,-1.796127
21.52765,15.66512,-1.707702
21.52765,15.65687,-1.762968
21.52765,15.65687,-1.757441
21.52765,15.63209,-1.762968
21.53586,15.6899,-1.774021
21.53586,15.67338,-1.779547
21.50644,15.66857,-1.762968
21.50644,15.69334,-1.702176
21.50644,15.68508,-1.751915
21.50644,15.67683,-1.751915
21.50644,15.66857,-1.751915
21.49823,15.6438,-1.774021
21.49823,15.66031,-1.652437
21.49823,15.63554,-1.597171
21.49823,15.65205,-1.66349
21.49823,15.67683,-1.66349
21.49823,15.71811,-1.624804
21.49002,15.70986,-1.685596
21.4818,15.76765,-1.619278
21.4818,15.73463,-1.635857
21.45238,15.67201,-1.641384
21.45238,15.68853,-1.613751
21.45238,15.69678,-1.597171
21.45238,15.72981,-1.64691
21.45238,15.73807,-1.608225
21.44417,15.74633,-1.580592
21.44417,15.76284,-1.602698
21.44417,15.7711,-1.624804
21.44417,15.76284,-1.602698
21.45238,15.80412,-1.635857
21.44417,15.77935,-1.591645
21.44417,15.7711,-1.64691
21.44417,15.7711,-1.602698
21.44417,15.81238,-1.619278
21.43596,15.83715,-1.652437
21.44417,15.83715,-1.64691
21.43596,15.82064,-1.669016
21.43596,15.80412,-1.514273
21.43596,15.81238,-1.586118
21.42775,15.8454,-1.536379
21.40059,15.8181,-1.547432
21.40881,15.8759,-1.630331
21.40881,15.85938,-1.530853
21.39238,15.85938,-1.552959
21.40059,15.86764,-1.630331
21.40059,15.85113,-1.591645
21.40059,15.88415,-1.530853
21.40059,15.88415,-1.552959
21.40059,15.89241,-1.586118
21.40059,15.88415,-1.597171
21.40059,15.91717,-1.575065
21.40059,15.90892,-1.602698
21.40059,15.88415,-1.591645
21.37938,15.89585,-1.575065
21.37938,15.90411,-1.619278
21.40059,15.9667,-1.635857
21.37938,15.93713,-1.652437
21.37938,15.93713,-1.630331
21.37938,15.91236,-1.652437
21.37938,15.91236,-1.674543
21.39581,15.92887,-1.696649
21.3876,15.94538,-1.740862
21.39581,15.97015,-1.635857
21.3876,16.00317,-1.630331
21.3876,16.04444,-1.685596
21.3876,16.00317,-1.641384
21.39581,15.99492,-1.740862
21.39581,15.93713,-1.657963
21.39581,15.9619,-1.713229
21.39581,15.94538,-1.718755
21.40402,15.97015,-1.7906
21.40402,16.01143,-1.724282
21.38282,16.01488,-1.851393
21.39103,16.03139,-1.740862
21.39103,16.02313,-1.785074
21.40745,16.03139,-1.796127
21.40745,15.99836,-1.890078
21.40745,16.04789,-1.757441
21.41566,16.04789,-1.7906
21.42388,16.05615,-1.840339
21.43209,16.0644,-1.812707
21.42388,16.0644,-1.774021
21.43209,15.94884,-1.873499
21.43209,15.70115,-1.785074
21.40493,15.60778,-1.7906
21.44851,15.67638,-1.856919
21.41314,15.71513,-1.812707
21.42135,15.74815,-1.829286
21.42135,15.75641,-1.862446
21.42135,15.70687,-1.829286
21.42135,15.40956,-1.796127
21.42957,15.32696,-1.7906
21.42957,15.38478,-1.729808
21.42135,15.46738,-1.696649
21.42135,15.50042,-1.729808
21.42135,15.49216,-1.762968
21.42957,15.51693,-1.7906
21.43778,15.23609,-1.718755
21.43778,15.15348,-1.774021
21.43778,15.18653,-1.707702
21.43778,15.24435,-1.740862
21.43778,15.34348,-1.68007
21.44599,15.39304,-1.696649
21.43778,15.45086,-1.785074
21.42478,15.18998,-1.751915
21.4542,15.01302,-1.757441
21.42478,14.99168,-1.768494
21.42478,15.04126,-1.707702
21.42478,15.09909,-1.64691
21.42478,15.14867,-1.707702
21.42478,15.18998,-1.724282
21.43299,15.26433,-1.785074
21.43299,15.31389,-1.669016
21.43299,15.37997,-1.674543
21.43299,15.42953,-1.718755
21.42478,15.46257,-1.597171
21.42478,15.45431,-1.558486
21.42478,15.49561,-1.547432
21.40836,15.36345,-1.508747
21.40015,15.09909,-1.414795
21.39193,15.04952,-1.414795
21.34836,15.07178,-1.387163
21.34836,15.13787,-1.370583
21.34836,15.22049,-1.387163
21.34015,15.27006,-1.37611
21.33193,15.20397,-1.381636
21.33193,14.95609,-1.35953
21.32372,14.89825,-1.409269
21.32372,14.92304,-1.453481
21.33193,14.99741,-1.420322
21.32372,15.04699,-1.442428
21.32372,15.13787,-1.403742
21.32372,15.16266,-1.403742
21.31551,14.87346,-1.387163
21.31551,14.80734,-1.425848
21.31551,14.8404,-1.425848
21.3073,14.89825,-1.436902
21.3073,14.98088,-1.431375
21.3073,15.03873,-1.398216
21.3073,15.11309,-1.436902
21.27787,14.85211,-1.414795
21.29909,14.73295,-1.409269
21.27787,14.69508,-1.459008
21.27787,14.75294,-1.481114
21.27787,14.81905,-1.486641
21.28609,14.9017,-1.486641
21.28609,14.97607,-1.486641
21.28609,15.00086,-1.497694
21.28609,15.07523,-1.508747
21.28609,15.13306,-1.508747
21.2943,15.14959,-1.481114
21.28609,15.20742,-1.453481
21.28609,15.25698,-1.475587
21.28609,15.25698,-1.470061
21.28609,15.13306,-1.436902
21.27787,14.86864,-1.425848
21.25072,14.8,-1.420322
21.25894,14.84958,-1.420322
21.24251,14.93223,-1.409269
21.24251,14.98181,-1.431375
21.24251,15.04791,-1.409269
21.24251,14.99833,-1.453481
21.25072,14.73387,-1.436902
21.24251,14.68428,-1.420322
21.24251,14.73387,-1.409269
21.24251,14.81653,-1.403742
21.24251,14.88264,-1.453481
21.24251,14.93223,-1.409269
21.24251,14.94875,-1.398216
21.24251,14.66775,-1.398216
21.24251,14.58508,-1.420322
21.24251,14.61815,-1.420322
21.23429,14.70908,-1.459008
21.24251,14.78347,-1.431375
21.20487,14.82824,-1.425848
21.20487,14.88609,-1.387163
21.20487,14.63814,-1.409269
21.20487,14.48933,-1.409269
21.20487,14.5224,-1.447955
21.20487,14.60507,-1.436902
21.21309,14.68773,-1.431375
21.20487,14.76212,-1.436902
21.21309,14.81998,-1.431375
21.21309,14.65467,-1.442428
21.21309,14.4728,-1.442428
21.20487,14.48933,-1.5198
21.21309,14.55547,-1.475587
21.21309,14.6216,-1.459008
21.22951,14.70426,-1.5198
21.2001,14.74905,-1.481114
21.22951,14.66294,-1.514273
21.2001,14.42665,-1.464534
21.2001,14.41012,-1.453481
21.2001,14.46799,-1.442428
21.19188,14.55067,-1.475587
21.2001,14.63333,-1.453481
21.19188,14.70773,-1.453481
21.19188,14.6416,-1.442428
21.19188,14.40185,-1.486641
21.2001,14.34397,-1.464534
21.19188,14.40185,-1.436902
21.19188,14.49279,-1.459008
21.2001,14.57546,-1.442428
21.19188,14.6416,-1.431375
21.19188,14.64986,-1.420322
21.18367,14.39358,-1.420322
21.18367,14.30262,-1.414795
21.19188,14.35224,-1.414795
21.1353,14.38623,-1.431375
21.16473,14.48199,-1.453481
21.1353,14.54332,-1.431375
21.1353,14.60119,-1.398216
21.1353,14.3945,-1.403742
21.12709,14.23739,-1.398216
21.12709,14.27047,-1.392689
21.1353,14.33662,-1.431375
21.12709,14.41931,-1.420322
21.1353,14.49372,-1.464534
21.1353,14.56812,-1.442428
21.1353,14.38623,-1.409269
21.1353,14.23739,-1.398216
21.1353,14.24566,-1.409269
21.1353,14.32008,-1.398216
21.1353,14.40277,-1.420322
21.09994,14.45812,-1.403742
21.10815,14.53253,-1.420322
21.10815,14.42505,-1.470061
21.10815,14.23487,-1.409269
21.10815,14.21833,-1.414795
21.10815,14.26794,-1.420322
21.11637,14.35063,-1.409269
21.10815,14.43332,-1.387163
21.10815,14.49946,-1.392689
21.11637,14.44985,-1.387163
21.11637,14.21833,-1.403742
21.10815,14.18524,-1.365057
21.11637,14.24313,-1.442428
21.11637,14.3341,-1.447955
21.11637,14.40851,-1.420322
21.11637,14.49119,-1.420322
21.11637,14.50773,-1.392689
21.11637,14.22659,-1.398216
21.11637,14.17698,-1.398216
21.08694,14.19697,-1.37611
21.08694,14.2714,-1.398216
21.08694,14.36236,-1.403742
21.08694,14.43678,-1.37611
21.08694,14.49465,-1.37611
21.07873,14.31275,-1.37611
21.08694,14.1887,-1.37611
21.08694,14.19697,-1.398216
21.08694,14.2714,-1.387163
21.08694,14.34582,-1.348477
21.08694,14.41197,-1.365057
21.08694,14.47811,-1.37611
21.08694,14.31275,-1.37611
21.07873,14.13908,-1.35953
21.05158,14.0952,-1.337424
21.05979,14.17791,-1.387163
21.05979,14.26061,-1.35953
21.05158,14.3433,-1.326371
21.05158,14.40944,-1.348477
21.05979,14.33503,-1.354003
21.05979,14.16964,-1.387163
21.05158,14.14483,-1.365057
21.05979,14.18618,-1.365057
21.05979,14.26888,-1.442428
21.05979,14.33503,-1.453481
21.05979,14.40944,-1.414795
21.06801,14.3681,-1.431375
21.06801,14.13656,-1.398216
21.07622,14.13656,-1.5198
21.05502,14.15656,-1.597171
21.06323,14.23099,-1.552959
21.06323,14.30541,-1.464534
21.07144,14.37156,-1.486641
21.06323,14.39637,-1.470061
21.06323,14.1731,-1.381636
21.06323,14.12348,-1.381636
21.06323,14.15656,-1.387163
21.05502,14.22272,-1.354003
21.05502,14.28887,-1.403742
21.05502,14.35503,-1.34295
21.05502,14.42944,-1.320844
21.0468,14.23926,-1.331897
21.01965,14.0796,-1.298738
21.01965,14.09614,-1.320844
21.01143,14.17057,-1.282158
21.00322,14.245,-1.276632
21.00322,14.3277,-1.304265
21.01143,14.38558,-1.315318
21.00322,14.26981,-1.34295
21.00322,14.12922,-1.298738
21.00322,14.10441,-1.304265
21.00322,14.16231,-1.287685
21.00322,14.23673,-1.337424
21.00322,14.31116,-1.331897
21.00322,14.37731,-1.232419
21.00322,14.27808,-1.309791
21.00322,14.0796,-1.315318
21.00322,14.09614,-1.320844
21.00322,14.16231,-1.320844
21.00322,14.245,-1.298738
20.98201,14.28154,-1.309791
20.9738,14.34769,-1.287685
20.9738,14.29808,-1.34295
20.98201,14.09133,-1.309791
20.9738,14.08306,-1.298738
20.9738,14.13269,-1.315318
20.9738,14.19058,-1.320844
20.9738,14.265,-1.309791
20.9738,14.33116,-1.326371
20.9738,14.35596,-1.298738
20.9738,14.11614,-1.309791
20.9738,14.04171,-1.309791
20.9738,14.0996,-1.309791
20.9738,14.16577,-1.298738
20.9738,14.24847,-1.298738
20.9738,14.31462,-1.298738
20.94665,14.35344,-1.298738
20.94665,14.1467,-1.304265
20.94665,14.02264,-1.265579
20.94665,14.03918,-1.276632
20.94665,14.11362,-1.298738
20.94665,14.20459,-1.354003
20.95486,14.26248,-1.304265
20.93843,14.3369,-1.271105
20.94665,14.17151,-1.271105
20.93843,14.03091,-1.282158
20.93843,14.03091,-1.298738
20.94665,14.10535,-1.315318
20.94665,14.18805,-1.276632
20.94665,14.25421,-1.287685
20.91722,14.30729,-1.287685
20.91722,14.20806,-1.337424
20.91722,13.99302,-1.337424
20.91722,14.00129,-1.309791
20.91722,14.05919,-1.276632
20.91722,14.13363,-1.282158
20.91722,14.20806,-1.287685
20.91722,14.28249,-1.309791
20.91722,14.24114,-1.287685
20.91722,14.01783,-1.265579
20.91722,13.98474,-1.232419
20.90901,14.03437,-1.276632
20.91722,14.11709,-1.265579
20.90901,14.19152,-1.271105
20.91722,14.26594,-1.293211
20.91722,14.27421,-1.331897
20.89007,13.99876,-1.337424
20.89829,13.94086,-1.365057
20.90651,13.96568,-1.492167
20.92294,14.0484,-1.5198
20.93115,14.13937,-1.541906
20.94758,14.21381,-1.674543
20.96401,14.2965,-1.713229
20.98044,14.10629,-1.785074
20.98866,13.98222,-1.762968
21.00509,13.99049,-1.818233
21.02152,14.07321,-1.917711
21.04616,14.14764,-1.796127
21.05438,14.23035,-1.840339
21.05438,14.2965,-1.630331
21.05438,14.13937,-1.547432
21.03795,14.00704,-1.436902
21.02152,14.00704,-1.354003
21.00509,14.06494,-1.331897
20.9615,14.10376,-1.34295
20.9615,14.1782,-1.354003
20.9615,14.24436,-1.304265
20.95329,14.16993,-1.254526
20.94507,13.97142,-1.254526
20.93686,13.97969,-1.237946
20.92864,14.03759,-1.19926
20.92864,14.11203,-1.260052
20.92864,14.18647,-1.260052
20.92864,14.26089,-1.276632
20.92864,14.19474,-1.298738
20.92864,14.02105,-1.293211
20.93686,13.97969,-1.348477
20.94507,14.03759,-1.420322
20.93208,14.08241,-1.602698
20.94851,14.15685,-1.541906
20.94851,14.22301,-1.541906
20.94851,14.17339,-1.365057
20.9403,13.36257,-1.370583
20.94851,12.9983,-1.398216
20.9403,12.92377,-1.298738
20.93208,12.9983,-1.276632
20.92387,13.13078,-1.276632
20.91565,13.31291,-1.265579
20.91565,13.42879,-1.243473
20.91565,13.27979,-1.254526
20.91565,13.21357,-1.243473
20.90743,13.25496,-1.260052
20.91565,13.33774,-1.276632
20.90743,13.44534,-1.226893
20.89922,13.53638,-1.221366
20.90743,13.64395,-1.210313
20.89922,13.50327,-1.193734
20.89922,13.41223,-1.19926
20.87207,13.40143,-1.210313
20.87207,13.4842,-1.243473
20.86385,13.58351,-1.210313
20.86385,13.68281,-1.177154
20.86385,13.749,-1.204787
20.87207,13.64143,-1.177154
20.86385,13.50075,-1.232419
20.87207,13.53385,-1.260052
20.87207,13.60006,-1.298738
20.87207,13.68281,-1.254526
20.83443,13.71937,-1.155048
20.82622,13.78556,-1.177154
20.82622,13.75247,-1.188207
20.82622,13.55387,-1.19926
20.82622,13.55387,-1.243473
20.82622,13.6118,-1.210313
20.82622,13.70282,-1.19926
20.82622,13.77729,-1.166101
20.80978,13.8352,-1.177154
20.818,13.88484,-1.171627
20.80978,13.70282,-1.166101
20.80978,13.62008,-1.149521
20.80978,13.66145,-1.177154
20.80978,13.71937,-1.166101
20.80978,13.81038,-1.143995
20.80157,13.87656,-1.166101
20.80157,13.94274,-1.171627
20.80157,13.42145,-1.19926
20.80157,12.80878,-1.243473
20.80978,12.67626,-1.243473
20.78263,12.74828,-1.237946
20.78263,12.8311,-1.254526
20.78263,12.99673,-1.254526
20.78263,13.11265,-1.243473
20.79085,13.01329,-1.293211
20.79085,12.98016,-1.276632
20.79906,12.99673,-1.453481
20.80728,13.06297,-1.398216
20.82371,13.16232,-1.558486
20.84015,13.24511,-1.541906
20.84836,13.31133,-1.657963
20.86479,13.24511,-1.591645
20.87301,13.1292,-1.707702
20.88944,13.12092,-1.641384
20.89766,13.20372,-1.591645
20.86824,13.26514,-1.652437
20.88467,13.37274,-1.751915
20.9011,13.45551,-1.66349
20.88467,13.39758,-1.442428
20.88467,13.27341,-1.370583
20.86824,13.25686,-1.315318
20.85181,13.28169,-1.304265
20.85181,13.39758,-1.243473
20.83537,13.46379,-1.271105
20.83537,13.54655,-1.265579
20.83537,13.53,-1.254526
20.82716,12.9588,-1.221366
20.81894,12.81801,-1.210313
20.81894,12.85114,-1.177154
20.81894,12.87599,-1.177154
20.80251,12.97536,-1.132942
20.77536,13.08876,-1.110836
20.79429,13.23202,-1.066623
20.75893,13.08876,-1.127415
20.75893,13.05564,-1.116363
20.75893,13.04736,-1.127416
20.75892,13.17154,-1.12189
20.75892,13.23777,-1.099784
20.75071,13.33709,-1.099785
20.74249,13.40331,-1.110838
20.74249,13.28742,-1.155052
20.74249,13.22119,-1.188211
20.7507,13.23774,-1.215845
20.73176,13.24349,-1.287691
20.74819,13.32627,-1.40375
20.75641,13.40904,-1.409277
20.76463,13.14413,-1.514283
20.78928,12.465,-1.586128
20.79749,12.27441,-1.564023
20.81392,12.27441,-1.55297
20.81392,12.41527,-1.525337
20.81392,12.53127,-1.403753
20.81392,12.68037,-1.381647
20.81392,12.77977,-1.320854
20.79749,12.7632,-1.276642
20.78927,12.58097,-1.254536
20.78106,12.59753,-1.276643
20.78106,12.7135,-1.331909
20.78927,12.81288,-1.29875
20.78927,12.92054,-1.293224
20.78927,13.03646,-1.254538
20.78106,13.07786,-1.199272
20.77283,12.91224,-1.182693
20.7352,12.84119,-1.166114
20.7352,12.93228,-1.132954
20.72699,12.99024,-1.121902
20.71877,13.06476,-1.077689
20.71055,13.14756,-1.083216
20.70233,13.0068,-1.022423
20.70233,12.36899,-1.132956
20.70233,12.12866,-1.144009
20.70233,12.09551,-1.144009
20.71055,12.17839,-1.237961
20.71877,12.32756,-1.265594
20.71877,12.48499,-1.243488
20.72699,12.58441,-1.326387
20.7352,12.46842,-1.342966
20.74342,12.43529,-1.486658
20.72448,12.42447,-1.442445
20.74092,12.59018,-1.646929
20.75735,12.72271,-1.602716
20.77379,12.7807,-1.597188
20.77379,12.83867,-1.608241
20.79022,12.79727,-1.613767
20.79844,12.68131,-1.558501
20.80666,12.71445,-1.536393
20.80666,12.78899,-1.530867
20.80666,12.88838,-1.497706
20.80666,12.93807,-1.541919
20.80666,13.02088,-1.508758
20.80666,12.58193,-1.387173
20.79844,11.94384,-1.398225
20.79023,11.80291,-1.342959
20.79023,11.84437,-1.287693
20.74665,11.99107,-1.221373
20.74665,12.09883,-1.188214
20.73021,12.2563,-1.110841
20.71378,12.29773,-1.132947
20.71378,12.14857,-1.144
20.71378,12.19001,-1.12742
20.70556,12.21488,-1.143999
20.70556,12.32261,-1.166105
20.70556,12.4469,-1.199264
20.69735,12.54632,-1.166105
20.69735,12.64573,-1.121891
20.68913,12.46347,-1.066626
20.68091,12.49662,-1.077679
20.68091,12.49662,-1.066626
20.6727,12.52976,-1.094258
20.66448,12.67887,-1.055572
20.63506,12.71548,-1.005833
20.63506,12.79831,-1.000306
20.61862,12.35097,-1.055571
20.61862,11.79563,-1.10531
20.62684,11.6298,-1.182682
20.63506,11.68785,-1.254527
20.63506,11.8288,-1.359531
20.6515,12.01947,-1.376111
20.66793,12.1438,-1.442429
20.68437,12.03605,-1.431376
